@relation 'Coh-Metrix-Port Projeto PLN-weka.filters.unsupervised.attribute.Remove-R1'

@attribute rotulo {0,1}
@attribute basic_counts_adjectives numeric
@attribute basic_counts_adverbs numeric
@attribute basic_counts_content_words numeric
@attribute basic_counts_flesch numeric
@attribute basic_counts_function_words numeric
@attribute basic_counts_sentences_per_paragraph numeric
@attribute basic_counts_syllables_per_content_word numeric
@attribute basic_counts_words_per_sentence numeric
@attribute basic_counts_nouns numeric
@attribute basic_counts_paragraphs numeric
@attribute basic_counts_sentences numeric
@attribute basic_counts_words numeric
@attribute basic_counts_pronouns numeric
@attribute basic_counts_verbs numeric
@attribute logic_operators_and_incidence numeric
@attribute logic_operators_if_incidence numeric
@attribute logic_operators_or_incidence numeric
@attribute logic_operators_negation_incidence numeric
@attribute logic_operators_logic_operators numeric
@attribute cw_frequencies_cw_freq numeric
@attribute cw_frequencies_min_cw_freq numeric
@attribute hypernyms_hypernyms_verbs numeric
@attribute tokens_brunet numeric
@attribute tokens_honore numeric
@attribute tokens_mcu numeric
@attribute tokens_pronouns_per_np numeric
@attribute tokens_personal_pronouns numeric
@attribute tokens_ttr numeric
@attribute connectives_conn_incidence numeric
@attribute connectives_add_neg_conn_incidence numeric
@attribute connectives_add_pos_conn_incidence numeric
@attribute connectives_cau_neg_conn_incidence numeric
@attribute connectives_cau_pos_conn_incidence numeric
@attribute connectives_log_neg_conn_incidence numeric
@attribute connectives_log_pos_conn_incidence numeric
@attribute connectives_tmp_neg_conn_incidence numeric
@attribute connectives_tmp_pos_conn_incidence numeric
@attribute ambiguity_adjectives_ambiguity numeric
@attribute ambiguity_adverbs_ambiguity numeric
@attribute ambiguity_nouns_ambiguity numeric
@attribute ambiguity_verbs_ambiguity numeric
@attribute syntax_cross_entropy numeric
@attribute syntax_dep_distance numeric
@attribute syntax_frazier numeric
@attribute syntax_yngve numeric
@attribute semantic_density_content_density numeric
@attribute constituents_mod_per_np numeric
@attribute constituents_np_incidence numeric
@attribute constituents_words_before_main_verb numeric
@attribute anaphoras_adjacent_refs numeric
@attribute anaphoras_anaphoric_refs numeric
@attribute coreference_adj_arg_ovl numeric
@attribute coreference_arg_ovl numeric
@attribute coreference_adj_stem_ovl numeric
@attribute coreference_stem_ovl numeric
@attribute coreference_adj_cw_ovl numeric
@attribute lsa_adj_mean numeric
@attribute lsa_adj_std numeric
@attribute lsa_all_mean numeric
@attribute lsa_all_std numeric
@attribute lsa_paragraph_mean numeric
@attribute lsa_paragraph_std numeric
@attribute lsa_givenness_mean numeric
@attribute lsa_givenness_std numeric
@attribute lsa_span_mean numeric
@attribute lsa_span_std numeric

@data
1,81.481481,29.62963,562.962963,27.970833,433.333333,12,3.151316,22.5,292.592593,1,12,270,100,159.259259,18.518519,0,0,3.703704,25.925926,213980.4737,20405.91667,0.589744,11.253633,932.022776,2.416667,0.030208,11.111111,0.596296,92.592593,3.703704,51.851852,0,44.444444,0,51.851852,0,7.407407,2.818182,2,3.21519,8.972222,0.622221,89.833333,7.541667,2.644536,1.299145,0.600694,382.9765,3.75,0.818182,3.090909,2.272727,0.772727,4,2.439394,2.363636,0.314243,0.249795,0.225372,0.200792,0,0,0.4038,0.241689,0.48098,0.258009
1,83.623693,45.296167,560.97561,26.633631,428.571429,9,3,31.888889,271.777003,1,9,287,80.139373,160.278746,24.390244,0,6.968641,0,34.843206,168011.4596,1144.777778,0.75,11.200289,950.381,3.222222,0.006173,3.484321,0.606272,128.919861,6.968641,31.358885,0,52.264808,3.484321,48.780488,0,34.843206,2.458333,1.857143,3.294872,9.416667,0.527928,154.777778,7.944444,3.380265,1.308943,0.87037,353.520118,8.222222,0,0.375,1.5,1.25,2.375,1.527778,1.375,0.215734,0.121616,0.191519,0.125736,0,0,0.292025,0.144088,0.391385,0.19048
1,100,0,500,86.405,500,1,2.4,10,400,1,1,10,100,0,0,0,0,0,0,24997.6,489,0,4.829605,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,2.5,0,0.712568,26,7,1.818182,1,2,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,152.263374,37.037037,609.053498,6.577907,382.716049,10,3.459459,24.3,300.411523,1,10,243,45.26749,119.341564,41.152263,0,0,4.115226,45.26749,164967.0068,573.8,0.777778,10.726411,1104.194904,2.1,0,0,0.666667,86.419753,4.115226,57.613169,0,32.921811,0,24.691358,0,8.230453,1.486486,1.375,3.178082,9.12,0.460105,96.7,7.65,3.142774,1.591398,0.801667,403.77668,6.6,0,0,0.222222,0.711111,0.888889,1.088889,0.444444,0.156774,0.069755,0.166183,0.163829,0,0,0.233376,0.119978,0.339027,0.171551
1,153.846154,0,615.384615,-5.144615,384.615385,1,3.875,13,307.692308,1,1,13,76.923077,153.846154,0,0,0,0,0,21003.125,931,0,5.36491,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75,11,0.479327,37,7,3.285714,1.6,1,230.769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,83.333333,11.904762,565.476191,21.535714,422.619048,7,3.263158,24,303.571429,1,7,168,65.47619,166.666667,17.857143,5.952381,0,0,23.809524,133258.9158,21.428571,0.703704,10.437438,975.712531,2.714286,0.077551,17.857143,0.678571,77.380952,0,23.809524,0,35.714286,0,35.714286,0,23.809524,2.785714,1,2.921569,9.454545,0.458708,91.285714,7.5,2.925764,1.338028,0.421429,320.057845,7,1,1.5,0.833333,0.761905,1.5,1.666667,0.333333,0.14622,0.039959,0.190154,0.139086,0,0,0.294202,0.147602,0.33088,0.16015
1,75.949367,25.316456,582.278481,46.463823,417.721519,5,2.869565,15.8,303.797468,1,5,79,37.974684,177.21519,12.658228,0,0,12.658228,25.316456,153182.3478,1176.2,0.461538,9.743459,759.050836,1.8,0,0,0.658228,88.607595,0,50.632911,0,63.291139,0,63.291139,0,0,4,1,2.375,8,0.499532,47.2,6.5,2.36,1.393939,0.4,355.62201,2.2,0,0,1.25,1.4,1.75,2.1,1.75,0.490481,0.445308,0.48472,0.392867,0,0,0.629954,0.350372,0.649813,0.366306
1,34.482759,13.793103,524.137931,38.772759,462.068965,7,3.065789,20.714286,275.862069,1,7,145,103.448276,200,13.793103,0,6.896552,0,20.689655,157163.4605,6078.285714,0.555556,10.591378,828.524401,3,0.061967,27.586207,0.634483,103.448276,6.896552,41.37931,0,41.37931,0,55.172414,0,13.793103,1.6,4,2.5,8.363636,0.494294,84.142857,7.285714,2.576105,1.134328,0.204082,391.088435,3.428571,1.5,5.5,0.5,0.619048,2,1.857143,1,0.15551,0.106896,0.243566,0.185795,0,0,0.271483,0.125439,0.433838,0.23876
1,34.482759,6.896552,572.413793,59.837524,400,11,2.710843,13.181818,413.793103,1,11,145,89.655172,117.241379,13.793103,0,6.896552,6.896552,27.586207,202662.9036,3063.090909,0.5625,10.139795,967.916975,1.636364,0,0,0.710345,41.37931,0,13.793103,0,20.689655,0,20.689655,0,6.896552,2,1,2.416667,11.428571,1.170594,64.727273,7.045455,2.706447,1.431034,0.224892,513.061938,2.727273,0,0,0,0.109091,0.1,0.254545,0.1,0.098003,0.185996,0.057565,0.102467,0,0,0.084067,0.08118,0.212185,0.193992
1,81.481481,29.62963,562.962963,27.970833,433.333333,12,3.151316,22.5,292.592593,1,12,270,100,159.259259,18.518519,0,0,3.703704,25.925926,213980.4737,20405.91667,0.589744,11.253633,932.022776,2.416667,0.030208,11.111111,0.596296,92.592593,3.703704,51.851852,0,44.444444,0,51.851852,0,7.407407,2.818182,2,3.21519,8.972222,0.622221,89.833333,7.541667,2.644536,1.299145,0.600694,382.9765,3.75,0.818182,3.090909,2.272727,0.772727,4,2.439394,2.363636,0.314243,0.249795,0.225372,0.200792,0,0,0.4038,0.241689,0.48098,0.258009
1,86.666667,66.666667,626.666667,29.685,360,7,2.93617,21.428571,300,1,7,150,80,173.333333,13.333333,0,0,6.666667,20,541071.0319,147.857143,0.64,10.151606,1058.371658,2.571429,0.028061,13.333333,0.713333,93.333333,13.333333,46.666667,6.666667,40,6.666667,46.666667,0,6.666667,1.692308,1.428571,2.644444,8.15,0.522873,72.285714,6.928571,2.861873,1.740741,0.480952,327.215492,4.428571,0.166667,2.166667,0.833333,0.666667,1.833333,1.190476,1,0.221858,0.271541,0.229211,0.275701,0,0,0.385237,0.297717,0.462899,0.303962
1,75.18797,22.556391,631.578947,34.136565,368.421053,8,3,16.625,300.75188,1,8,133,90.225564,233.082707,15.037594,0,0,0,15.037594,139918.6071,1741.375,0.423077,10.252288,910.222132,2.5,0.03869,7.518797,0.676692,60.150376,7.518797,30.075188,0,37.593985,0,37.593985,0,0,4.3,4,4.925,6.428571,0.585474,53.875,6.6875,2.453973,1.714286,0.958333,309.826075,2.625,0,0,0.428571,0.964286,0.857143,0.928571,0.571429,0.201994,0.307619,0.227071,0.334756,0,0,0.385858,0.334047,0.549055,0.340423
1,34.482759,6.896552,572.413793,59.837524,400,11,2.710843,13.181818,413.793103,1,11,145,89.655172,117.241379,13.793103,0,6.896552,6.896552,27.586207,202662.9036,3063.090909,0.5625,10.139795,967.916975,1.636364,0,0,0.710345,41.37931,0,13.793103,0,20.689655,0,20.689655,0,6.896552,2,1,2.416667,11.428571,1.170594,64.727273,7.045455,2.706447,1.431034,0.224892,513.061938,2.727273,0,0,0,0.109091,0.1,0.254545,0.1,0.098003,0.185996,0.057565,0.102467,0,0,0.084067,0.08118,0.212185,0.193992
1,76.677316,70.28754,594.249201,41.427218,399.361022,15,2.827957,20.866667,284.345048,1,15,313,67.092652,162.939297,19.169329,0,6.389776,19.169329,44.728434,504025.9892,1432.333333,0.5625,11.363953,976.97906,2.533333,0.003704,3.194888,0.587859,92.651757,6.389776,35.14377,0,47.923323,0,41.533546,0,12.779553,2.458333,2.117647,2.988764,9.431818,0.483618,79.133333,6.8,2.650017,1.488,0.74,360.274649,3.8,0,0.142857,0.642857,0.409524,1.642857,1.019048,1,0.175135,0.200554,0.129811,0.125525,0,0,0.245148,0.186456,0.432447,0.232131
1,152.263374,37.037037,609.053498,6.577907,382.716049,10,3.459459,24.3,300.411523,1,10,243,45.26749,119.341564,41.152263,0,0,4.115226,45.26749,164967.0068,573.8,0.777778,10.726411,1104.194904,2.1,0,0,0.666667,86.419753,4.115226,57.613169,0,32.921811,0,24.691358,0,8.230453,1.486486,1.375,3.178082,9.12,0.460105,96.7,7.65,3.142774,1.591398,0.801667,403.77668,6.6,0,0,0.222222,0.711111,0.888889,1.088889,0.444444,0.156774,0.069755,0.166183,0.163829,0,0,0.233376,0.119978,0.339027,0.171551
1,65.891473,11.627907,616.27907,50.024841,375.968992,22,2.798742,11.727273,426.356589,1,22,258,96.899225,112.403101,27.131783,0,19.379845,3.875969,50.387597,829983.5031,7757.714286,0.375,10.775543,1178.248485,1.227273,0.04024,19.379845,0.662791,69.767442,0,38.75969,0,23.255814,0,27.131783,0,15.503876,2,2.333333,2.381818,10.44,0,47.181818,6.477273,2.2113,1.639175,0.730303,0,2.454545,0.095238,0.619048,0.190476,0.121212,0.380952,0.181818,0.190476,0.170787,0.212704,0.078018,0.127148,0,0,0.213874,0.176394,0.402385,0.246617
1,45.627376,60.836502,612.1673,46.240338,372.623574,17,2.819876,15.470588,391.634981,1,17,263,60.836502,114.068441,11.406844,3.802281,3.802281,3.802281,22.813688,218018.1988,3294.176471,0.769231,11.045298,844.410091,1.823529,0.003676,0,0.623574,91.254753,22.813688,30.418251,0,26.61597,7.604563,26.61597,0,22.813688,3.166667,3.307692,2.68932,8.96,0.68745,63.470588,6.941176,3.139085,1.642857,0.602941,372.09876,3.705882,0,0,0.375,0.419118,0.5625,0.536765,0.375,0.099056,0.182654,0.135677,0.244446,0,0,0.253919,0.289239,0.598832,0.345075
1,45.627376,60.836502,612.1673,46.240338,372.623574,17,2.819876,15.470588,391.634981,1,17,263,60.836502,114.068441,11.406844,3.802281,3.802281,3.802281,22.813688,218018.1988,3294.176471,0.769231,11.045298,844.410091,1.823529,0.003676,0,0.623574,91.254753,22.813688,30.418251,0,26.61597,7.604563,26.61597,0,22.813688,3.166667,3.307692,2.68932,8.96,0.68745,63.470588,6.941176,3.139085,1.642857,0.602941,372.09876,3.705882,0,0,0.375,0.419118,0.5625,0.536765,0.375,0.099056,0.182654,0.135677,0.244446,0,0,0.253919,0.289239,0.598832,0.345075
1,83.623693,45.296167,560.97561,26.633631,428.571429,9,3,31.888889,271.777003,1,9,287,80.139373,160.278746,24.390244,0,6.968641,0,34.843206,168011.4596,1144.777778,0.75,11.200289,950.381,3.222222,0.006173,3.484321,0.606272,128.919861,6.968641,31.358885,0,52.264808,3.484321,48.780488,0,34.843206,2.458333,1.857143,3.294872,9.416667,0.527928,154.777778,7.944444,3.380265,1.308943,0.87037,353.520118,8.222222,0,0.375,1.5,1.25,2.375,1.527778,1.375,0.215734,0.121616,0.191519,0.125736,0,0,0.292025,0.144088,0.391385,0.19048
1,46.979866,60.402685,657.718121,29.334975,322.147651,4,2.642857,37.25,375.838926,1,4,149,26.845638,174.496644,20.134228,0,0,6.711409,26.845638,588377.1327,205.25,0.826087,10.386652,869.274507,4,0.017857,0,0.671141,80.536913,0,40.268456,0,33.557047,13.422819,33.557047,0,0,1.714286,1.444444,1.910714,6.9,0.587391,223.75,8,4.032655,2.041667,1.297619,329.280582,10.75,0.666667,0.666667,1.666667,1.666667,1.333333,2,1.333333,0.170944,0.09601,0.119014,0.105909,0,0,0.127108,0.010063,0.194777,0.076275
1,55.555556,0,500,42.3,500,2,3.333333,9,333.333333,1,2,18,166.666667,111.111111,0,0,0,0,0,74712.33333,16220.5,1,6.229235,2008.436008,1.5,0,0,0.888889,0,0,0,0,0,0,0,0,0,11,0,4.666667,11,0.518032,20.5,6,1.69697,1,0.5,450,2.5,0,0,0,0,0,0,0,0.058853,0,0.058853,0,0,0,0.058853,0,0.058853,0
1,93.264249,20.725389,694.300518,31.266157,300.518135,20,3.044776,9.65,512.953368,1,20,193,31.088083,67.357513,36.26943,0,0,0,36.26943,667053.9179,4746.45,0.916667,10.53054,1151.56926,0.95,0,0,0.678756,72.53886,0,36.26943,0,31.088083,0,20.725389,0,5.181347,1.5,2.75,2.131313,7.545455,0.67898,30.05,5.55,2.601415,2.310345,0.325,321.729692,1.35,0,0,0.315789,0.131579,0.473684,0.163158,0.473684,0.171877,0.2398,0.081721,0.130698,0,0,0.157054,0.120382,0.432501,0.265474
1,83.623693,45.296167,560.97561,26.633631,428.571429,9,3,31.888889,271.777003,1,9,287,80.139373,160.278746,24.390244,0,6.968641,0,34.843206,168011.4596,1144.777778,0.75,11.200289,950.381,3.222222,0.006173,3.484321,0.606272,128.919861,6.968641,31.358885,0,52.264808,3.484321,48.780488,0,34.843206,2.458333,1.857143,3.294872,9.416667,0.527928,154.777778,7.944444,3.380265,1.308943,0.87037,353.520118,8.222222,0,0.375,1.5,1.25,2.375,1.527778,1.375,0.215734,0.121616,0.191519,0.125736,0,0,0.292025,0.144088,0.391385,0.19048
1,67.164179,42.288557,574.626866,45.39204,417.910448,18,2.779221,22.333333,313.432836,1,18,402,64.676617,151.741294,22.38806,0,0,19.900498,47.263682,399900.6407,3101,0.525424,12.253231,781.267816,2.888889,0.021296,4.975124,0.492537,79.60199,4.975124,34.825871,0,39.800995,2.487562,14.925373,0,9.950249,3.185185,2.214286,2.722222,11.653846,0.568142,86.944444,7.166667,2.670982,1.375,0.436772,359.28125,4.5,0.294118,1.411765,1.647059,0.875817,2.941176,1.568627,2.352941,0.278505,0.216863,0.164943,0.189626,0,0,0.326145,0.135395,0.537087,0.237062
1,111.111111,0,555.555556,70.5,444.444444,1,2.6,9,222.222222,1,1,9,111.111111,222.222222,0,0,0,0,0,58505.8,0,0.5,4.613836,0,2,0.333333,111.111111,1,0,0,0,0,0,0,0,0,0,1,0,2,6,0.625074,26,8.5,2.363636,1.25,0.333333,333.333333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,92.592593,18.518519,675.925926,10.448333,314.814815,6,3.219178,18,416.666667,1,6,108,74.074074,148.148148,27.777778,9.259259,0,0,37.037037,850261.2877,4050.833333,0.545455,9.655044,1176.480887,2.166667,0.012821,9.259259,0.75,92.592593,0,55.555556,0,37.037037,0,37.037037,0,9.259259,1.2,3,3.4,6.230769,0.527732,70,7,2.516318,2.147059,1.041667,354.044654,1,0.6,1.6,0.4,0.466667,0,0.333333,0,0.247543,0.070349,0.262896,0.127294,0,0,0.327006,0.141106,0.375017,0.198784
1,111.111111,0,555.555556,70.5,444.444444,1,2.6,9,222.222222,1,1,9,111.111111,222.222222,0,0,0,0,0,58505.8,0,0.5,4.613836,0,2,0.333333,111.111111,1,0,0,0,0,0,0,0,0,0,1,0,2,6,0.625074,26,8.5,2.363636,1.25,0.333333,333.333333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,81.481481,29.62963,562.962963,27.970833,433.333333,12,3.151316,22.5,292.592593,1,12,270,100,159.259259,18.518519,0,0,3.703704,25.925926,213980.4737,20405.91667,0.589744,11.253633,932.022776,2.416667,0.030208,11.111111,0.596296,92.592593,3.703704,51.851852,0,44.444444,0,51.851852,0,7.407407,2.818182,2,3.21519,8.972222,0.622221,89.833333,7.541667,2.644536,1.299145,0.600694,382.9765,3.75,0.818182,3.090909,2.272727,0.772727,4,2.439394,2.363636,0.314243,0.249795,0.225372,0.200792,0,0,0.4038,0.241689,0.48098,0.258009
1,64.748201,57.553957,582.733813,45.699896,417.266187,9,2.864198,15.444444,273.381295,1,9,139,93.52518,187.05036,43.165468,0,7.194245,7.194245,57.553957,255392.3827,8966.333333,0.315789,10.132351,1050.077252,2.555556,0.012346,7.194245,0.705036,100.719425,0,57.553957,0,28.776978,0,21.582734,7.194245,14.388489,3.222222,2.25,2.210526,8.809524,0.568458,59.777778,7.111111,2.381683,1.396552,0.518519,371.037273,4.111111,0,0,0.5,0.333333,1,0.5,0.75,0.350808,0.291445,0.19757,0.203251,0,0,0.252444,0.130808,0.439339,0.250384
1,12.987013,12.987013,506.493507,28.471786,493.506493,2,3,38.5,259.74026,1,2,77,194.805195,220.779221,38.961039,0,0,0,38.961039,862371.9231,9488.5,0.714286,9.415778,864.641582,6,0.057143,64.935065,0.714286,64.935065,0,38.961039,0,25.974026,0,25.974026,0,0,2,3,3.65,12.083333,1.294957,220.5,6.75,2.82439,1.026316,1,489.726027,1.5,0,0,9,9,0,0,1,0.054883,0,0.054883,0,0,0,0.054883,0,0.054883,0
1,36.363636,60.606061,581.818182,51.079091,400,11,2.729167,15,303.030303,1,11,165,127.272727,181.818182,6.060606,0,18.181818,6.060606,30.30303,332091.6354,315535.4545,0.678571,10.768343,878.464793,2.181818,0.018182,6.060606,0.624242,42.424242,0,12.121212,0,18.181818,0,24.242424,0,12.121212,2.333333,1.125,2.24,5.541667,0.683438,62.272727,7.5,2.355015,1.454545,0.598485,392.034752,5.636364,0,0,1,0.872727,1.1,1.436364,0.7,0.164136,0.131168,0.150148,0.147252,0,0,0.230909,0.162068,0.370971,0.222939
1,43.859649,26.315789,587.719298,44.765789,412.280702,6,2.835821,19,324.561403,1,6,114,61.403509,192.982456,35.087719,8.77193,0,8.77193,61.403509,216114.8955,15164.16667,0.4,9.527047,1157.008979,2.333333,0.018519,8.77193,0.789474,87.719298,0,52.631579,0,43.859649,0,43.859649,0,8.77193,6.4,2.333333,2.945946,12,0.552937,67.833333,7.25,2.576717,1.425532,0.369048,340.379528,3,0.2,2,0.8,0.533333,1.8,1.2,1,0.409882,0.198729,0.344868,0.233646,0,0,0.333108,0.171243,0.49371,0.25703
1,90.909091,22.727273,681.818182,28.092727,318.181818,4,2.933333,11,363.636364,1,4,44,113.636364,204.545455,0,0,22.727273,0,22.727273,545205.4667,3009,1.888889,7.975612,1040.853362,1.5,0,0,0.863636,22.727273,0,0,0,22.727273,0,0,0,0,5.5,1,2.625,7.75,0.574278,37,6.125,2.308541,2.142857,0.666667,365.800866,3.75,0,0,0.666667,0.5,1.666667,1,1.333333,0.288201,0.180733,0.229346,0.146773,0,0,0.309269,0.179655,0.320426,0.167768
1,76.923077,34.188034,555.555556,14.223846,418.803419,7,3.569231,16.714286,324.786325,1,7,117,59.82906,119.65812,8.547009,0,0,8.547009,17.094017,222819.5385,2509.571429,0.454545,9.685983,1082.756128,1.571429,0,0,0.760684,34.188034,8.547009,17.094017,0,17.094017,0,17.094017,0,0,1.666667,1.75,3.263158,7,0.479515,57.714286,7.357143,2.742058,1.326531,0.619048,391.993919,3,0,0,0.666667,0.333333,0.5,0.380952,0.333333,0.26089,0.203721,0.129631,0.155082,0,0,0.238934,0.134359,0.33429,0.185479
1,43.478261,43.478261,695.652174,45.892935,304.347826,2,2.8125,11.5,347.826087,1,2,23,0,260.869565,43.478261,0,0,43.478261,86.956522,437387.625,27538.5,0,6.667978,1429.814228,2,0,0,0.913043,43.478261,0,43.478261,0,0,0,0,0,0,0,1,3.5,14.833333,0.691191,34.5,6.5,1.825,2.285714,0.25,335.526316,0.5,0,0,0,0,1,1,0,0.022397,0,0.022397,0,0,0,0.022397,0,0.022397,0
1,62.130178,56.213018,582.840237,49.701162,411.242604,23,2.847716,14.695652,266.272189,1,23,338,71.005917,198.224852,23.668639,0,2.95858,23.668639,50.295858,339140.264,9072.130435,0.824561,11.612435,783.549601,2.086957,0.010266,5.91716,0.559172,100.591716,8.87574,32.544379,2.95858,44.378698,11.83432,29.585799,0,14.792899,2.619048,2,2.322222,9.590164,0.662851,60.652174,6.891304,2.370108,1.417266,0.399275,361.730763,4.695652,0,0,0.5,0.280632,0.818182,0.418972,0.590909,0.153024,0.120682,0.119856,0.144597,0,0,0.2268,0.161545,0.441873,0.248196
1,77.272727,68.181818,600,50.537168,395.454545,13,2.689394,16.923077,368.181818,1,13,220,54.545455,86.363636,22.727273,0,4.545455,0,27.272727,248631.3333,2664.384615,0.466667,11.132059,754.145839,1.615385,0.0625,9.090909,0.6,90.909091,9.090909,40.909091,0,40.909091,4.545455,45.454545,0,9.090909,3.235294,3.090909,1.901235,7.411765,0.612081,73.615385,6.923077,2.600565,1.517241,0.590278,410.200621,5.076923,0,0,1.333333,0.410256,2.083333,0.692308,1.75,0.207848,0.257445,0.076881,0.154208,0,0,0.181207,0.194973,0.278486,0.239895
1,86.666667,66.666667,626.666667,29.685,360,7,2.93617,21.428571,300,1,7,150,80,173.333333,13.333333,0,0,6.666667,20,541071.0319,147.857143,0.64,10.151606,1058.371658,2.571429,0.028061,13.333333,0.713333,93.333333,13.333333,46.666667,6.666667,40,6.666667,46.666667,0,6.666667,1.692308,1.428571,2.644444,8.15,0.522873,72.285714,6.928571,2.861873,1.740741,0.480952,327.215492,4.428571,0.166667,2.166667,0.833333,0.666667,1.833333,1.190476,1,0.221858,0.271541,0.229211,0.275701,0,0,0.385237,0.297717,0.462899,0.303962
1,35.532995,81.218274,639.593909,67.592992,345.177665,15,2.380952,13.133333,350.253807,1,15,197,45.685279,172.588832,0,0,0,5.076142,5.076142,666083.9444,1645.933333,0.625,10.627621,939.297111,1.8,0.011905,0,0.664975,86.294416,20.304569,5.076142,0,35.532995,10.152284,35.532995,0,35.532995,3.714286,3.6875,1.985507,8.821429,0.626012,48.666667,6.766667,2.466223,1.852941,0.175595,277.210197,3.533333,0.142857,0.142857,0.285714,0.161905,0.285714,0.390476,0.285714,0.127319,0.203133,0.101518,0.150005,0,0,0.195348,0.165448,0.320527,0.267848
1,64.748201,57.553957,582.733813,45.699896,417.266187,9,2.864198,15.444444,273.381295,1,9,139,93.52518,187.05036,43.165468,0,7.194245,7.194245,57.553957,255392.3827,8966.333333,0.315789,10.132351,1050.077252,2.555556,0.012346,7.194245,0.705036,100.719425,0,57.553957,0,28.776978,0,21.582734,7.194245,14.388489,3.222222,2.25,2.210526,8.809524,0.568458,59.777778,7.111111,2.381683,1.396552,0.518519,371.037273,4.111111,0,0,0.5,0.333333,1,0.5,0.75,0.350808,0.291445,0.19757,0.203251,0,0,0.252444,0.130808,0.439339,0.250384
1,51.851852,51.851852,585.185185,49.004848,414.814815,22,2.892405,12.272727,344.444444,1,22,270,59.259259,137.037037,25.925926,0,3.703704,3.703704,33.333333,244656.2468,3782.727273,0.628571,11.641231,782.264863,1.636364,0.006494,3.703704,0.548148,81.481481,7.407407,40.740741,0,37.037037,0,37.037037,0,3.703704,3.857143,2,3.44086,8.172414,0.663705,41.954545,7.386364,2.461661,1.410714,0.242424,360.299604,3.454545,0.142857,0.333333,0.619048,0.30303,0.857143,0.640693,0.714286,0.268452,0.287107,0.146804,0.209786,0,0,0.30231,0.230485,0.491975,0.286161
1,12.987013,12.987013,506.493507,28.471786,493.506493,2,3,38.5,259.74026,1,2,77,194.805195,220.779221,38.961039,0,0,0,38.961039,862371.9231,9488.5,0.714286,9.415778,864.641582,6,0.057143,64.935065,0.714286,64.935065,0,38.961039,0,25.974026,0,25.974026,0,0,2,3,3.65,12.083333,1.294957,220.5,6.75,2.82439,1.026316,1,489.726027,1.5,0,0,9,9,0,0,1,0.054883,0,0.054883,0,0,0,0.054883,0,0.054883,0
1,115.942029,0,565.217391,44.961033,434.782609,4,2.974359,17.25,362.318841,1,4,69,43.478261,86.956522,43.478261,0,14.492754,0,57.971014,159737,7376.25,0.5,9.01741,885.990926,1.5,0,0,0.768116,57.971014,0,43.478261,0,14.492754,0,14.492754,0,0,4.25,0,3.36,16.25,0.56967,73.5,8.125,2.78868,1.3,0.583333,420.067305,3.25,0,0,0.666667,0.833333,1.333333,1.333333,0.666667,0.384048,0.182318,0.372003,0.1717,0,0,0.460918,0.100018,0.531078,0.041468
1,50.22831,22.83105,630.136986,37.542187,347.031964,16,3.043478,13.6875,456.621005,1,16,219,36.52968,100.456621,18.26484,0,0,4.56621,22.83105,1083504.79,4597,1,10.978762,964.546666,1.6875,0,0,0.621005,50.22831,0,22.83105,0,27.39726,0,13.69863,0,4.56621,5.181818,1.8,1.73,6.526316,0.783926,62.5,6.3125,2.167539,1.815789,0.360884,461.435999,2.3125,0,0,0.2,0.216667,0.2,0.275,0.2,0.080881,0.120918,0.06431,0.146195,0,0,0.062575,0.07257,0.29995,0.324137
1,86.021505,21.505376,537.634409,22.057339,462.365591,6,3.56,15.5,258.064516,1,6,93,86.021505,172.043011,21.505376,0,0,10.752688,32.258065,154756,5654.166667,1.2,10.103678,683.179376,2,0.047619,21.505376,0.634409,75.268817,0,43.010753,0,32.258065,0,32.258065,0,21.505376,1.125,3,5.25,9.533333,0.503635,48.666667,7.166667,2.398425,1.162791,0.138889,358.637803,4.666667,0.6,1.6,0.4,0.666667,1.8,1.8,1,0.259556,0.146917,0.371708,0.175506,0,0,0.496964,0.043311,0.599836,0.141798
1,83.623693,45.296167,560.97561,26.633631,428.571429,9,3,31.888889,271.777003,1,9,287,80.139373,160.278746,24.390244,0,6.968641,0,34.843206,168011.4596,1144.777778,0.75,11.200289,950.381,3.222222,0.006173,3.484321,0.606272,128.919861,6.968641,31.358885,0,52.264808,3.484321,48.780488,0,34.843206,2.458333,1.857143,3.294872,9.416667,0.527928,154.777778,7.944444,3.380265,1.308943,0.87037,353.520118,8.222222,0,0.375,1.5,1.25,2.375,1.527778,1.375,0.215734,0.121616,0.191519,0.125736,0,0,0.292025,0.144088,0.391385,0.19048
